,Job Title,company,Location,Employment Type,level,requirement,description,Experience Needed,skills
629,APIs Backend Developer (Spring boot),Ewa,"Cairo, Egypt",Full Time,Experienced (Non-Manager),"['- Bachelor’s degree in Computer Science, Information Technology, or related field.\n- Proven experience in Spring Boot and REST API development.\n- Proficient with JPA and database design.\n- Strong understanding of Java and its ecosystem.\n- Familiarity with version control tools like #git .\n- Experience with unit testing and debugging.\n- Ability to write clean, maintainable, and efficient code.']",[],1 To 4 Years,"['APIs', 'Spring Boot', 'Docker', 'Kubernetes', 'Git', 'Azure', 'AWS', 'Java', 'Rest API']"
630,Senior Java position - onsite,Edentech,"Heliopolis, Cairo",Full Time,Experienced (Non-Manager),"['B.Sc. in Computer Science, engineering or equivalent.', '5+ related years of experience in java springboot development.', 'Highly proficient with Spring Framework, Spring Boot, JPA/Hibernate.', 'Familiarity with databases sql/nosql (e.g., MySQL, Postgresql, MongoDB).', 'Strong knowledge of OOP, Design Patterns, Data Structure, Algorithms.', 'Troubleshooting abilities.', 'Understanding of Software Development Life Cycle and Agile methodologies.', 'Experience with source control (Git, SVN...).', 'Experience with messaging technologies (eg.,kafka, rabbitmq, activemq).', 'Experience with distributed cache (eg.,redis, hazelcast).', 'Experience in containerization and dockerization.', 'Experience with both consuming and designing RESTful APIs.', 'Ability to write efficient, secure, well-documented, and clean code.', 'Familiarity with agile methodologies and framework specially scrum.', 'Eager to learn new technologies.', 'Excellent communication and teamwork skills.', 'Great attention to detail.', 'An analytical mind.', 'Very Good command of English.', 'Hands on JavaScript/typescript and its modern ES6+ syntax and features.', 'DevOps, Jenkins, SonarQube. Additional web technologies experience.']","['Develop and maintain server-side logic and services of the software system.', 'Develop, maintain and execute unit tests.', 'Collaborate with internal teams and customers as needed to improve the product and resolve issues.', 'Ensure readability and optimization of code.', 'Translate application storyboards and use cases into functional features.', 'Design, build, and maintain efficient, scalable, reusable, and reliable code.', 'Evaluate new code for reliable architecture, stability, re-usability, performance, automation, security and metrics.', 'Manage several streams of work concurrently.', 'Support other developers’ work.', 'Confer with other experts, including systems analysts, programmers and engineers to gather information on project feasibility, limitations, capabilities, requirements and interfaces.', 'Make regular modifications to existing software for error correction, adaptation to new requirements and to improve overall function and performance.', 'Review and refactor existing codebase.']",5 To 8 Years,"['Spring Boot', 'JavaScript', 'SQL', 'Agile']"
631,APIs Backend Developer (Spring boot),Ewa,"Cairo, Egypt",Full Time,Experienced (Non-Manager),"['- Bachelor’s degree in Computer Science, Information Technology, or related field.\n- Proven experience in Spring Boot and REST API development.\n- Proficient with JPA and database design.\n- Strong understanding of Java and its ecosystem.\n- Familiarity with version control tools like #git .\n- Experience with unit testing and debugging.\n- Ability to write clean, maintainable, and efficient code.']",[],1 To 4 Years,"['APIs', 'Spring Boot', 'Docker', 'Kubernetes', 'Git', 'Azure', 'AWS', 'Java', 'Rest API']"
632,Senior Surveyor - Consultant Firm,Elgabaly Architects,"New Cairo, Cairo",Full Time,"Senior Management (CEO, GM, Director, Head)","['An understanding of surveying technology and CAD programs', 'Minimum 10 -15 years of experience.', 'Excellent science, math and engineering skills-', 'A creative approach to problem solving', 'The ability to work to a high degree of accuracy-', 'The ability to analyze and interpret graphical data-', 'Knowledge of planning and environmental regulations', 'Knowledge of health and safety', 'Educational :-', ""Bachelor's degree in surveying"", 'Experience 10 in the field']","['Undertaking land surveys/measurements using a variety of specialist technical equipment (including theodolites, laser alignment devices, satellite positioning systems etc', 'Analyzing data using plans, maps, charts and computer applications such as CAD and GIS', 'Prepare and maintain sketches, maps, reports, and legal descriptions of surveys in order to describe, certify, and assume liability for work performed.', 'Verify the accuracy of survey data, including measurements and calculations conducted at survey sites.', 'Direct or conduct surveys in order to establish legal boundaries for properties, based on legal deeds and titles.', 'Record the results of surveys, including the shape, contour, location, elevation, and dimensions of land or land features.', 'Calculate heights, depths, relative positions, property lines, and other characteristics of terrain', 'Prepare or supervise preparation of all data, charts, plots, maps, records, and documents related to surveys', 'Write descriptions of property boundary surveys for use in deeds, leases, or other legal documents.', 'Plan and conduct ground surveys designed to establish baselines, elevations, and other geodetic measurements.', 'Search legal records, survey records, and land titles in order to obtain information about property boundaries in areas to be surveyed', 'Establish fixed points for use in making maps, using geodetic and engineering instruments', 'Determine longitudes and latitudes of important features and boundaries in survey areas, using theodolites, transits, levels, and satellite-based global positioning systems (GPS)']",10 To 15 Years,"['CAD', 'Surveying', 'Construction', 'Engineering', 'Civil Engineering', 'Quantity Surveyor']"
633,Head Of Electrical Design Deparement,Q Desgin,"Maadi, Cairo",Full Time,Manager,"['Bachelor of Electrical Engineering.', 'Very good knowledge of international codes and standards and for Saudi Arabian electrical and Civil Defense standards.', '11-15 years of experience in Electrical design.', 'Revit is a Plus']","['Leading the Electrical design team from conceptual phase to the development of detailed construction drawings, for retail, commercial and corporate interior projects.', 'Reviewing, checking and controlling CAD & BIM drawings, ', 'Assisting in the accomplishment of the projects ’specifications and BOQs to ensure achieving a high level of precision and accuracy.', 'Coordination with principle engineers (Mechanical, Civil and Architectural) to ensure an appropriate data delivery with regards to workability and constructability of the design.', 'Prepare design and due diligence reports for new proposed projects.']",11 To 15 Years,"['Design', 'Electrical', 'Electrical Design']"
634,Business Development,IRSC,"Mokattam, Cairo",Full Time,Experienced (Non-Manager),"['Previous experience in Infrastructure, Water and Electricity', 'Understanding of the entire business development lifecycle, including opportunity identification and development, project development, finance, acquisitions, partnerships, agreements, capture management, technical solution design, proposal writing, costing, and applicable regulations.', 'Ability to provide technical data built around specific customer or project requirements to adapt required technical solutions into existing or new projects.', 'Ability to analyze customers’ technical specifications and requirements.', 'Technical and business acumen.', 'Knowledge and experience in preparing PQ files, tenders, and proposals.', 'Knowledge in both EPC and IPP projects’ finance models.', 'Knowledge of project finance ', 'Extensive knowledge of Energy market including Renewable Energy market.', 'Ability to collect, analyze and utilize market data regarding competitive products, customer needs, preferences and market trends.']","['Raise the level of awareness of  IRSC company and portfolio in the assigned region.', 'Strengthen IRSC  connections via lead the development and capture of client relationships, strategic initiatives, and emerging opportunities in the public sector or contractors with proven relationships with all decision-makers.', 'Enable the business to increase the regional funnel and incubate validated commercial opportunities based on the annual budget.', 'Deliver technical presentations, advice customers on best energy solutions from the company integrated energy solutions and negotiate with prospective clients for allocation of work to the company.', 'Analyze opportunities, act upon them, create and maintain funnel of opportunities commensurate with growth ambition of the company and communicate those to senior management.', 'Develop projects’ pipeline via clients’ visits, job site visits, training, projects presentations, and account plans for key customers.', 'Support all commercial efforts related to IRSC portfolio within a specific region.', 'Drive the process to research the client’s aspirations and share this knowledge and intelligence with the team.', 'Provide input on new service offerings based on customer feedback and industry trends to anticipate future customer demands.', 'Facilitate and own client’s commercial journey from Co-discovering of needs, Co-creating of opportunities, and contributing to bids.', 'Work in a cross-functional environment to own, progress, and close a business case that feeds into proposal development.', 'Develop and maintain relationships with IRSC Business unit Sales and technical support to educate, support, maximize service sales, and meet customer expectations.', 'Develop Quarterly and annual project pipeline reports and present them to senior management.', 'Represent IRSC at targeted trade shows and industry events based on the Management recommendations.', 'Maintain competitive intelligence in respective account assignments. internal and external parties.', 'Support in developing business proposals and quotations on time to meet customer RFQs.', 'Provide support for deal processes, including deal structuring, contract negotiation, and overall communication with ']",7 To 10 Years,"['business', 'Business Development', 'Design', 'Development', 'Education', 'Finance', 'Management']"
635,Group IT Manager,TEPCO S.A.E.,"6th of October, Giza
Not Verified",Full Time,Manager,"['Bachelor’s degree in information technology, Computer Science or related field.', '10+ years of experience managing enterprise IT environments.', 'Expert knowledge of core enterprise systems and technologies including SAP 4HANA, Active Directory, VMware, Cisco networking, Azure/AWS/Google cloud platforms.', 'Experience with ERP systems implementation and support, especially SAP 4 HANA.', 'Knowledge of server virtualization, SAN and NAS storage systems.', 'Understanding of network routing, switching, firewalls, VPNs and load balancing.', 'Knowledge of data security principles and cybersecurity best practices.', 'Outstanding leadership, communication and organizational abilities.', 'Ability to manage IT staff, budgets, and projects effectively.']","['Develop and implement IT policies, procedures, and best practices across the group companies. ', 'Manage a team of IT staff including system administrators, Network Administrators, Service Engineers, and support specialists.', 'Oversee all IT infrastructure and systems including networks, servers, computers, phones, software applications etc.', 'Analyze business requirements and manage IT projects to improve systems and processes.', 'Ensure optimal utilization of IT resources and maintain continuity of IT operations.', 'Prepare and manage the overall IT budget for the group.', 'Keep up to date with emerging technologies and evaluate new systems for potential implementation. ', 'Build relationships with IT vendors and service providers']",10 To 20 Years,"['Information Technology (IT)', 'Networking', 'Project Management', 'SAP', 'Active Directory', 'AWS', 'Communication', 'Cisco', 'Computer Engineering', 'ERP', 'Computer Science', 'IT']"
636,Laravel Developer,Confidential Company,"Glim, Alexandria",Full Time,Entry Level (Junior Level / Fresh Grad),"['Proven experience as a Full Stack Engineer, with a focus on Laravel development.', ""Strong proficiency in PHP and Laravel, with deep understanding of Laravel's architecture, features, and ecosystem."", 'Proficient in front-end technologies, including HTML, CSS, and JavaScript, and experience with modern JavaScript frameworks like Vue.js or React.', 'Solid understanding of relational databases (MySQL, PostgreSQL) and experience with ORM tools (such as Eloquent).', 'Experience with version control systems, preferably Git, and familiarity with collaborative development workflows (e.g., pull requests, code reviews).', 'Knowledge of RESTful APIs and experience in building and consuming them.', 'Familiarity with cloud platforms (e.g., AWS, Azure), containerization (e.g., Docker), and deployment tools (e.g., Jenkins, GitLab CI/CD) is a plus.', 'Strong problem-solving skills and ability to quickly adapt to changing priorities and project requirements.', 'Excellent communication and collaboration skills, with the ability to work effectively within a team environment.', 'A portfolio or examples of previous projects demonstrating your Laravel expertise would be highly advantageous.']","['Collaborate with cross-functional teams, including product managers, designers, and other developers, to understand project requirements and deliver high-quality software solutions.', 'Design and develop robust, scalable, and efficient web applications using Laravel framework.', 'Implement responsive and user-friendly front-end interfaces using HTML, CSS, and JavaScript frameworks (such as Vue.js or React).', 'Create and optimize database schemas, queries, and performance to ensure efficient data storage and retrieval.', 'Write well-structured, reusable, and maintainable code following industry best practices and coding standards.', 'Conduct thorough unit and integration testing to identify and fix software defects, ensuring the application meets quality standards.', 'Stay updated with emerging technologies and industry trends, and propose innovative solutions to enhance our software development processes.', 'Collaborate in code reviews to maintain code quality, provide constructive feedback, and help mentor junior team members.', 'Troubleshoot and debug issues, identify root causes, and implement effective solutions to ensure smooth application performance.', 'Participate in Agile development methodologies, such as Scrum, and contribute to sprint planning, backlog grooming, and daily stand-up meetings.']",0 To 5 Years,"['laravel', 'Full Stack', 'MySQL', 'PHP']"
637,IT Operation Manager,Confidential Company,"Maadi, Cairo",Full Time,Manager,"['● Proven working experience as an IT Manager or relevant experience', '● Excellent knowledge of technical management, information analysis and of computer hardware/software systems', '● Expertise in data centre management and data governance', '● Hands-on experience with computer networks, network administration and network installation', '● Ability to manage personnel', '● BS in Computer Science, MIS or similar field']","['● Manage information technology and computer systems', '● Plan, organize, control and evaluate IT and electronic data operations', '● Manage IT staff by recruiting, training and coaching employees, communicating job expectations and appraising their performance', '● Design, develop, implement and coordinate systems, policies and procedures', '● Ensure security of data, network access and backup systems', '● Act in alignment with user needs and system functionality to contribute to organizational policy', '● Identify problematic areas and implement strategic solutions in time', '● Audit systems and assess their outcomes', '● Preserve assets, information security and control structures', '● Handle annual budget and ensure cost effectiveness']",3 To 5 Years,"['Computer Science', 'Information Technology (IT)', 'IT Operation', 'IT', 'operation', 'Operation Manager', 'Operations', 'Manager', 'Management']"
638,Backend Developer,Confidential Company,"Cairo, Egypt",Full Time,Experienced (Non-Manager),"['3+ years experience developing large-scale distributed systems', 'Expert-level Python programming abilities', 'Deep experience building, running and observing systems on AWS', 'Experience with NoSQL databases, caching, search, queues and containers', 'Passion for writing code that meets industry standards for quality, test coverage, scaling and observability', 'Knowledge of best practices around security, encryption and authentication', 'Bonus Points: Open source contributions or committer experience']","['Work closely across engineering to architect our back end systems and core application APIs', 'Design and implement clean, maintainable and testable code across application layers', 'Integrate server components with databases, queues and other microservices', 'Monitor services and systems to ensure uptime, performance and security', 'Troubleshoot issues across cloud infrastructure, containers, data and networking', 'Participate in roadmap planning, estimates and launch coordination']",3 To 5 Years,"['Code', 'Python', 'Software Development', 'NoSQL', 'Programming', 'Databases']"
639,Senior SQL Developer,Expleo,"Maadi, Cairo",Full Time,Experienced (Non-Manager),"['Excellent understanding of T-SQL in all areas, eg:', 'Good understanding of SQL Server and SSMS functionality', 'Good understanding and knowledge of encryption (eg: TDE)', 'Good knowledge of SQL Jobs', 'Excellent working knowledge of SSIS and SSRS', 'Good understanding of SSAS', 'Data Integration and designs with new technologies (eg: PowerBI)']","['Developing databases and supporting integrations that utilize these databases from a data perspective', 'Designing and implementing new features and functionality to streamline common data requests', 'Designing databases and ensuring stability, reliability and performance', 'Supporting the reporting and development teams']",5 To 8 Years,"['SQL', 'SQL Server', 'SSIS', 'T-SQL', 'Queries', 'Integration', 'server', 'SSRS', 'SSAS', 'Computer Science', 'Information Technology (IT)']"
640,iOS Developer,Epic Systems,"Haram, Giza",Full Time,Experienced (Non-Manager),"['BS/MS degree in Computer Science, Engineering or a related subject', 'Proven working experience in software development', 'Working experience in iOS development', 'Have published one or more iOS apps in the app store', 'A deep familiarity with Objective-C and Cocoa Touch', 'Experience working with iOS frameworks such as Core Data, Core Animation, Core Graphics and Core Text', 'Experience with third-party libraries and APIs', 'Working knowledge of the general mobile landscape, architectures, trends, and emerging technologies', 'Solid understanding of the full mobile development life cycle']","['Design and build advanced applications for the iOS platform', 'Collaborate with cross-functional teams to define, design, and ship new features.', 'Unit-test code for robustness, including edge cases, usability, and general reliability.', 'Work on bug fixing and improving application performance.', 'Continuously discover, evaluate, and implement new technologies to maximize development efficiency.']",1 To 3 Years,"['Information Technology (IT)', 'Objective-C', 'Software Development', 'iOS', 'Mobile Development', 'Software']"
641,Sennior Python Django Backend Developer,Your Parts,"Maadi, Cairo",Full Time,Experienced (Non-Manager),"['Expert in Python, with knowledge of Django Web Framework', 'Working knowledge of SQL languages and ORMs', 'Very strong understanding of building RESTful APIs', 'Bonus points for FastAPI framework experience(for microservices),', 'Worked with Django application deployment on AWS, Heroku, GCP\nplatforms.', 'Basic understanding of front-end technologies, such as JavaScript, HTML5,\nand CSS3', 'Understanding of accessibility and security compliance', 'Knowledge of user authentication and authorization between multiple\nsystems, servers, and environments', 'Familiarity with event-driven programming in Python', 'Able to create database schemas that represent and support business\nprocesses', 'Strong unit test and debugging skills']","['Writing reusable, testable, and efficient code', 'Design and implementation of low-latency, high-availability, and performance\nefficient applications', 'Integration of user-facing elements developed by front-end developers with server side logic', 'Implementation of security and data protection', 'Integration of data storage solutions']",4 To 6 Years,"['Python', 'Django', 'RESTful', 'FastAPI', 'Information Technology (IT)', 'Computer Science', 'javaScript', 'HTML5', 'SQL', 'Programming', 'AWS', 'Front-End', 'Debugging', 'Back-End Development', 'Software Development']"
642,Full Stack Web developer,El,Malaz for Information Technology,Full Time,Experienced (Non-Manager),[],[],2 To 4 Years,"['.Net', 'Angular', 'Bootstrap', 'Computer Science', 'CSS3', 'Design', 'HTML5', 'Information Technology (IT)', 'JavaScript', 'Programming', 'Software Development', 'Typescript']"
643,Human Resources Generalist,Maadi for Engineering & Construction,"Nasr City, Cairo",Full Time,Experienced (Non-Manager),"[""Bachelor's degree."", '3-5 years of experience as an HR specialist.', 'Construction background is additional.', 'Strong teamwork and communication skills.']","['Source qualified candidates to fill vacant positions.', 'Receive all the job applications, sort and classify based on each profession and store in database.', 'Pre -screens applications of candidates for current vacancies.', 'Interviewing shortlisted candidates', 'Produce the monthly recruitment activities reports so that to share information that facilitates the analysis of the data.', 'Assists in Preparing Company monthly payroll.', 'Assessing in preparing sales staff team commission.', 'Data Entry for employees’ data.', ""Handling employees' personal papers."", 'Prepare training needs analysis (TNA).', 'Other Human Resources duties as assigned.']",3 To 5 Years,"['Human Resources (HR)', 'HR Specialist', 'HR', 'Construction', 'Communication', 'Communication skills', 'Microsoft Office', 'Personnel', 'Recruitment', 'Skills']"
644,"Area Manager, MENA Reverse Logistics, MENA Reverse Logistics",Amazon Middle East and North Africa FZ,LLC,Full Time,Not Specified,[],[],Not Specified,"['logistics', 'supply chain', 'law', 'legal', 'business', 'operations']"
645,"Area Manager, MENA Reverse Logistics, MENA Reverse Logistics",Amazon Middle East and North Africa FZ,LLC,Full Time,Not Specified,[],[],Not Specified,"['logistics', 'supply chain', 'law', 'legal', 'business', 'operations']"
646,Center Physician -Ismalia- Egypt,Grifols,"Cairo, Egypt",Full Time,Not Specified,[],[],Not Specified,"['startup', 'call center', 'customer care', 'customer service']"
647,Oracle Developer & Oracle Cloud Integration (OCI),Confidential Company,"Heliopolis, Cairo",Full Time,Experienced (Non-Manager),"['Experience with Oracle Fusion Cloud: Proficiency in Oracle Fusion Cloud ERP system, including knowledge of its modules, functionality, and underlying architecture.', 'Integration Development Expertise: Strong experience in designing, developing, and implementing integrations between Oracle Fusion Cloud and other systems.', 'Data Conversion and Migration: Solid understanding of data migration principles and hands-on experience in performing data conversions from legacy systems to Oracle Fusion Cloud ERP.', 'Reporting and Analytics: Strong skills in designing and developing reports and dashboards using tools like Oracle BI Publisher, OTBI, or other reporting tools within the Oracle Fusion Cloud environment.', 'Oracle Certifications: Holding relevant Oracle certifications such as Oracle Cloud Infrastructure (OCI), Oracle Integration Cloud Service (ICS), or Oracle SOA Suite.', 'Problem-solving and Troubleshooting: Ability to analyze complex integration issues, troubleshoot problems, and provide effective solutions in a timely manner.']","['Overseeing and providing support for Oracle Integration Cloud (OIC) implementation and integration of multiple business applications.', 'Developing Oracle Integration Cloud (OIC) integrations for Oracle products implementation.', 'Oracle Integration Tools ( FBDI & ADFdi & SOAP Web Services & REST APIs).', 'Oracle Cloud Infrastructure (OCI), Oracle Integration Cloud Service (ICS), or Oracle SOA Suite.', 'Experienced in Oracle APEX and VBCS', 'Serving as the subject matter expert (SME) for resolving technical issues.', 'Collaborating with the technical and functional teams to define integration business rules and mapping for Oracle products applications.', 'Ensuring effective design, build, deployment, documentation, and maintenance of interfaces within the Oracle products.', 'Analyzing, designing, coding, debugging, testing, and modifying software or enhancements, taking into consideration existing software capabilities.', 'Participating in the strategic design, construction, and implementation of solutions in Oracle products, collaborating with partners across the enterprise.', 'Creating comprehensive documentation, including business process documents, process flows, policies and procedures, strategies, etc., and demonstrating the ability to troubleshoot and resolve complex problems.']",3 To 10 Years,"['Oracle', 'Cloud', 'ERP', 'Information Technology (IT)', 'Integration', 'Computer Science', 'Software Development']"
648,Sales Operation Manager,"Izam, inc.","6th of October, Giza",Full Time,Manager,"['Bachelor’s degree in engineering, Business, Marketing, or related field. (Masters is a plus)', '7+ years of professional experience.', 'Ability to analyze and improve operational processes.', 'Ability to come up with new processes and solutions.', 'In-depth problem-solving skills and time management skills.', 'Strong people management and organizational skills.', 'Excellent communication skills, both written and verbal.', 'Data-driven problem-solving.', 'Project management experience.', 'People management skills']","['Overlook the day-to-day operations performance, ensuring they are carried on appropriately and cost-effectively.', 'Develop initiatives and opportunities to improve processes, increase team effectiveness and productivity and reach business objectives.', 'Project manage and ensure end-to-end implementation of new processes and procedures.', 'Identifying ways and initiatives to improve cross-functional collaboration, customer experiences, and business excellence.', 'Participate in updating sales policies and standard operation procedures.', 'Monitoring, tracking, and reporting on operational performance.', 'Owning weekly, bi-weekly, or monthly reports and business reviews.', 'Presenting to the leadership team on business reviews.', 'Handle escalations and heated situations in a timely and efficient manner.', 'Work closely and effectively with workstream heads to achieve targets and business objectives.', 'Collaborate with workstream heads to accomplish projects and new initiatives. ', 'Close monitoring of different work stream KPIs and owning the business review with each work stream.', 'Develop, implement, and monitor actionable roadmaps for improving workflows and processes and establish and organize KPIs in line with internal and external stakes.', 'Improve, execute, and effectively communicate significant strategies of analysis that identify meaningful trends and opportunities across our end-to-end operations.', 'Provide support to ops with challenges requiring deep dives along with gap analysis, recommendations, and processes required.', 'Assist in defining the short-term and long-term strategy of the work streams.', 'Ensuring quality and efficiency are being maintained across work streams.', 'Lead, motivate, and develop high-performing teams, ensuring a customer-centric culture.', 'Manage the enforcement of policies, create and distribute reports to leadership/stakeholders, providing them with cadenced reports around business performance, crisis management, escalations, and business insights.']",6 To 8 Years,"['Sales Operations', 'Sales Target', 'Indoor Sales', 'Outdoor Sales', 'Software Development', 'ERP Software', 'ERP System', 'ERP', 'SaaS', 'Team management']"
649,Surveying Manager,GMC,"New Cairo, Cairo",Full Time,Manager,"['Requires a BSC of engineering Civil.', '15 and above years of experience in construction projects especially.', 'Excellent communication skills.', 'Deep understanding of legal health and safety guidelines', 'Ability to plan and organize a team effort.', 'Good knowledge of data analysis and risk assessment', 'Effective time management and logical decision-making ability.', 'Capacity to handle pressure.', 'Willingness to travel extensively across the construction sites.']",[],15 To 20 Years,"['Construction', 'Management', 'Communication skills', 'Communication']"
650,Pre-Sales Admin,Target Integrated Systems,"Maadi, Cairo",Full Time,Entry Level (Junior Level / Fresh Grad),"['Bachelor’s degree in business administration or relevant field.', 'Experience from 1 to 2 Years.', 'Experience as a Pre-sales coordinator or in other administrative positions will be considered a plus.', 'English and Arabic | Excellent writing and speaking.', 'Excellent communication skills.', 'Excellent Negotiation and people handling Skills.', 'Excellent technical report writing skills.', 'Excellent pre-sales technical skills.', 'Self-driven, ambitious, outgoing and motivated personality.']","['Process orders via email or phone.', 'Contact clients to obtain missing information or answer queries.', 'Interact with vendors to resolve transactional issues and gather critical information. ', 'Maintain the needed reports and update it daily. ', ""Analyze and understand customer's technical requirements."", 'Prepare high-quality and compelling technical & Financial proposals that address customer requirements and aligned with customer business goals and objectives.', 'Response to all RFIs, RFQs & RFPs', 'Engage with sales, account managers, and other internal teams to be able to deliver complete, high-quality final deliverables.', 'Perform presentations to demonstrate different technologies and proposed solutions.', 'Start communication with customers as needed. ', 'Maintain customers documents if required. ', 'Keep all clients/accounts data up to date in relevant to possible opportunities.', 'Handle the processing of all purchasing orders with accuracy and timeliness.', 'Act like the key point between the concerned business partners/stakeholder (procurement, finance, and technology team) ', 'Keeping up to date with the administration activities, related to the prices and sales.', 'Manage clients’ unforeseen delays or problems.', 'Coordinate possible business-related events managements, supporting all the concerned stakeholders.', 'Ensure adherence to laws and policies.', 'Maintain full up to date technical awareness of the services.', 'Providing technical explanation/support for sales solutions as per request.', 'The Pre-Sales Engineer will work closely with other internal teams exchanging technical and market expertise, customer feedback and competitive information.', 'Investigating new technologies and staying on top of technology to innovate new products and services.', 'Maintaining close relationships with vendor and logistics team to ensure the smooth running of the operation.', 'Act as a consultant/advisor for the sales person, project manager and client in the complex technical issues and conducts presentations when required.', 'Assist Account Manager for developing new business opportunities.', 'Pursue and participate in opportunities in both the public and private sectors.', 'Processing with customer’s requests for pricing.', 'Identify the potential supplier(s) list for the provided solution(s).']",More Than 1 Year,"['Pre-Sales', 'Sales', 'Sales coordinator', 'Administration', 'Business Administration', 'Communication skills', 'English', 'technical']"
651,System Administrator Team Leader,Atrium Egypt,"Madinaty, Cairo",Full Time,Experienced (Non-Manager),"['BSC in Information Systems ( Engineering - Computer Science ) with at least 10 years of experience.', 'English proficiency is a must.', 'Very good reporting and documentation skills.', 'Excellent verbal and written communication and English skills', 'Hands-on Experience in:']","['Overseeing the daily operations and maintain essential IT operations, including operating systems, security tools, applications, servers with different platforms (Windows and Linux), email systems and endpoint security.', 'Own projects, solutions, and key responsibilities within a more substantial business initiative.', 'Enable faster and smarter business processes and implement analytics for meaningful insights.', 'Deal with internal and external partners to communicate project status, activities, and achievements.', 'Expert knowledge in different IT infrastructure platforms for like virtualization, On-Premises Server. (Microsoft Azure, Office 365, Exchange Online, VMware, VEEAM backup, NAS and SAN Storage.', 'Plan for data protection over cloud, SAN, NAS storage, and remote locations', 'Perform server administration tasks, including user/group administration, security permissions, group policies, print services, research event log warnings and errors, and resource monitoring, ensuring system architecture components work together seamlessly.', 'Manage and design endpoint security systems like Kaspersky Security Center.', 'Nature dependable IT infrastructure and networking that’s always up and running.', 'Monitor Data Center health using preexisting management tools and respond to hardware issues as they arise, help build, test, and maintain new servers as needed.', 'Interact with IT helpdesk and other teams to assist in troubleshooting, identify root cause, and provide technical support when required. ']",8 To 10 Years,"['Administration', 'Computer Science', 'Information Systems', 'Information Technology (IT)', 'Microsoft Office', 'Security', 'is']"
652,Full Stack Developer - PHP,Azm development,"Cairo, Egypt",Full Time,Experienced (Non-Manager),"['Junior full stack engineers php / laravel stack', '1-3 years experience.', 'Fully remote , Full time only, open to hire from any location in Egypt based on experience and technical capacity', 'BSC in computer science is a must']","['Work with development teams and product managers to ideate software solutions', 'Design client-side and server-side architecture', 'Build the front-end of applications through appealing visual design', 'Develop and manage well-functioning databases and applications', 'Write effective APIs', 'Test software to ensure responsiveness and efficiency', 'Troubleshoot, debug and upgrade software', 'Create security and data protection settings', 'Build features and applications with a mobile responsive design', 'Write technical documentation', 'Work with data scientists and analysts to improve software', 'junior full stack engineers php / laravel stack', '1-3 years experience.', 'BSC in computer science / it or similar is a must.']",1 To 4 Years,"['Laravel', 'PHP', 'JavaScript', 'Full Stack', 'Computer Science']"
653,Business and System Analyst,Dolf,"Khobar, Saudi Arabia",Full Time,Experienced (Non-Manager),"['Bachelor’s degree in information technology, or a related field.', 'Proven experience as a Business Analyst and System Analyst in the IT industry.', 'Strong analytical and problem-solving skills.', 'Excellent documentation and communication skills.', 'Strong Knowledge of software development life cycle (SDLC) and Agile methodologies.', 'Ability to work collaboratively in a team environment.', 'Familiarity with project management tools (e.g., Jira, Trello).', 'Experience with data visualization tools (e.g., Tableau, MS PBI).', 'Certification in Business Analysis (e.g., CBAP) is a plus.', 'Health insurance', 'Professional development opportunities', 'Collaborative and dynamic work environment']","['Collaborate with stakeholders to understand business objectives, processes, and user needs.', 'Conduct thorough requirements gathering sessions and document functional and non-functional requirements.', 'Translate business requirements into detailed system specifications and design documents.', 'Work closely with the development team to ensure the system design aligns with business goals and user expectations.', 'Analyze existing business processes and systems to identify areas for improvement.', 'Propose and implement solutions to enhance efficiency, usability, and overall business performance.', 'Analyze and interpret complex data sets to provide valuable insights for decision-making.', 'Collaborate with data engineers to design and implement data models and structures.', 'Develop test cases and collaborate with end-users to conduct UAT.', 'Ensure that delivered solutions meet business requirements and quality standards.', 'Facilitate communication between business stakeholders and the development team.', 'Collaborate with cross-functional teams to ensure a common understanding of project goals and timelines.', 'Assist in project planning, including defining scope, objectives, and deliverables.', 'Monitor project progress, identify risks, and propose mitigation strategies.']",3 To 5 Years,"['Business Analysis', 'Project Management', 'Information Technology (IT)']"
654,Front-end Developer vue. Js,Awamer Alshabaka _اوامر الشبكه,"Mansoura, Dakahlia",Full Time,Entry Level (Junior Level / Fresh Grad),[],"['Designing and developing user interfaces using HTML, CSS, and JavaScript.', 'Creating and maintaining the visual elements of a website that visitors see when they interact with it, including graphics, layouts, colors, fonts, etc.', 'Implementing user interface design patterns and other software engineering practices to ensure that your code is well organized and easy to maintain in the future.', 'Reviewing design mockups and providing feedback to designers on the usability of the product.', 'Creating prototypes of new features that need to be built.', 'Writing code based on designs created by designers.', 'Creating cross-browser compatible websites that work well on mobile devices.', 'Working with back-end developers to ensure that data is stored correctly in databases.', 'Managing projects and tasks for multiple clients simultaneously.', 'Testing new features for bugs or defects to ensure that they work properly.']",1 To 2 Years,"['Bootstrap', 'Computer Science', 'CSS', 'Design', 'front-end', 'Git', 'HTML', 'Information Technology (IT)', 'JavaScript', 'Sass', 'Software Development', 'Web Design']"
